"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John McNaughton","Richard Maynard","Peg Haller, Bob Schneider","R","Drama","English","Apr 1, 2012","$9.6K","1h 41m","Stereo","Chris (Luke Perry) and Pam (Ashley Judd) have nothing in common. He's a strait-laced police officer, and she's an unstable drug addict. Still, the two fall in love and quickly marry. But Pam's taste for expensive items nearly drives the couple into bankruptcy. Things are made even worse when Chris loses his job as a cop. Taking up work as a bank security guard, Chris decides to use the skills he learned as a policeman to rob banks, hoping that he can finally have enough money to make Pam happy.",70,49,"Normal Life"
