"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Steven Spielberg","Steven Spielberg, Kathleen Kennedy","Melissa Mathison","Universal Pictures, Amblin Entertainment","PG","Kids & Family, Sci-Fi, Adventure","English","Jun 11, 1982, Original","Jul 22, 2015","$439.2M","1h 55m","Dolby Stereo, Surround","Flat (1.85:1)","After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott (Henry Thomas). Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie (Drew Barrymore), and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",99,72,"E.T. the Extra-Terrestrial"
