"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Duigan","Bertil Ohlsson, Paul Raphael","R","Romance, Comedy","English","Dec 8, 2018","$34.5K","1h 39m","Surround","A tempest brews backstage in London when an American movie star seduces his leading lady and a playwright's wife.",69,72,"The Leading Man"
