"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Rian Johnson","Rian Johnson, Ram Bergman, Jonathan Golfman, Brye Adler","Rian Johnson","Lionsgate Films","FilmNation Entertainment, Media Rights Capital","PG-13 (Drug Material|Brief Violence|Sexual References|Some Strong Language|Thematic Elements)","Mystery & Thriller, Comedy, Drama","English","Nov 27, 2019, Wide","Jun 12, 2020","$165.4M","2h 10m","Dolby Atmos, Dolby Digital","Flat (1.85:1)","The circumstances surrounding the death of crime novelist Harlan Thrombey are mysterious, but there's one thing that renowned Detective Benoit Blanc knows for sure -- everyone in the wildly dysfunctional Thrombey family is a suspect. Now, Blanc must sift through a web of lies and red herrings to uncover the truth.",97,92,"Knives Out"
