"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Pedro Almodóvar","Pedro Almodóvar","Sony Classics","El Deseo, FilmNation Entertainment","R","Drama","English","Mar 12, 2021, Limited","May 2, 2021","30m","A woman watches time passing next to the suitcases of her ex-lover (who is supposed to come pick them up, but never arrives) and a restless dog who doesn’t understand that his master has abandoned him.",97,72,"The Human Voice"
