"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Barry J. Hershey","William Dance, David D Johnson, Jay Roach","R. Buckingham, Barry J. Hershey","Lionsgate Films","PG-13","Fantasy","English","Jan 29, 1999, Wide","Oct 1, 2020","$10.8K","1h 57m","Stereo","Trapped in an underground bunker amid the downfall of the Third Reich, Adolf Hitler (Norman Rodway) tells the story of his life. At times erupting into fits of deluded nationalism and passionate rage, Hitler recounts his actions and motivations to the nameless young man (Doug McKeon) charged with typing his tale, as well as to numerous historical figures, including Joseph Goebbels (Joel Grey), Sigmund Freud (Peter Michael Goetz) and his troubled lover, Eva Braun (Camilla Søeberg).",71,80,"The Empty Mirror"
