"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Walsh","Sally Rose","John Walsh","R","Romance, Comedy","English","Nov 17, 2016","$90.9K","1h 26m","Stereo","A young scientist, Eddie (Matt Ross), leads a quiet existence in Wisconsin, but his life is thrown into turmoil when his girlfriend dumps him. Determined to get a new start, Eddie takes a job in New York City and slowly acclimates to life in the Big Apple. Encouraged by his uninhibited new roommate, Ray (Kevin Carroll), Eddie begins dating again, but he has little luck until he meets bohemian musician Lee (Callie Thorne). Despite their differences, Eddie becomes set on winning her over.",80,25,"Ed's Next Move"
