"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Howard Deutch","John Hughes","John Hughes","Paramount Pictures","PG-13","Romance, Drama","English","Aug 5, 2014","$17.1M","1h 34m","Surround","Flat (1.85:1)","Keith Nelson (Eric Stoltz), an artsy high school outcast, tries to land a date with popular girl Amanda Jones (Lea Thompson) with some help from his tomboy best friend, Watts (Mary Stuart Masterson). However, his advances draw the ire of Amanda's snobby ex-boyfriend, Hardy Jenns (Craig Sheffer), who makes plans to get even. Matters are further complicated when Watts realizes she likes Keith as more than just a friend and tries to convince him to stop pursuing Amanda.",76,80,"Some Kind of Wonderful"
