"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Karyn Kusama","Karyn Kusama","Screen Gems, Columbia TriStar Home Video","Green/Renzi, Independent Film Channel","R (Language)","Drama","English","Sep 29, 2000, Wide","May 13, 2016","$1.5M","1h 53m","SDDS, Dolby SR, Dolby Digital, Surround","Flat (1.85:1)","Newcomer Michelle Rodriguez in an astounding performance alongside Jaime Tirelli, Paul Calderon and Santiago Douglas. Nothing comes easy for Diana Guzman, a troubled girl on the brink of womanhood. Her teachers don't understand her, her father underestimates her and her friends are few. Diana struggles to find respect and dignity every day. Diana is a quick tempered young woman who finds discipline, self-respect and love in the most unlikely place -- a boxing ring.",87,75,"Girlfight"
