"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"David Twohy","Robbie Brenner, Ryan Kavanaugh, Mark Canton, Tucker Tooley","David Twohy","Universal Studios","Relativity","R (Language|Graphic Violence|Sexual References|Some Drug Use)","Mystery & Thriller, Action","English","Aug 7, 2009, Wide","May 8, 2015","$15.5M","1h 37m","Newlyweds Cliff (Steve Zahn) and Cydney (Milla Jovovich) are celebrating their honeymoon by hiking through a secluded region of Hawaii. Their idyllic trek takes a dark turn when they find a group of frightened hikers who claim that another couple has been brutally murdered. Far from civilization and unsure who to trust, Cydney and Cliff soon get locked into a terrifying battle for survival.",62,52,"A Perfect Getaway"
