"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"László Nemes","Gabor Sipos, Gábor Rajna","László Nemes, Clara Royer, Matthieu Taponier","Sony Pictures Classics","Laokoon Filmgroup, Playtime","R (Some Violence)","History, Drama","Hungarian","Mar 22, 2019, Limited","Jun 25, 2019","$161.3K","2h 20m","Dolby Digital","Flat (1.85:1)","In 1913 a woman scours the streets of Budapest, Hungary, to find the brother she never knew she had.",60,53,"Sunset"
