"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Victor Heerman","MCA/Universal Pictures [us], Paramount Pictures","Paramount Pictures","G","Comedy","English","Aug 28, 1930, Original","Oct 8, 2020","1h 37m","The well-known explorer and hunter Captain Spaulding has just returned from Africa, and is being welcomed home with a lavish party at the estate of influential society matron Mrs. Rittenhouse (Margaret Dumont) when a valuable painting goes missing. The intrepid Captain Spaulding attempts to solve the crime with the help of his silly secretary Horatio Jamison, while sparring with the anarchic Signor Emanuel Ravelli and his nutty sidekick The Professor.",97,89,"Animal Crackers"
