"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Marc Meyers","Oren Moverman, Celine Rattray, Matthew Stillman, Trudie Styler, Bert Marcus","Oren Moverman","Vertical Entertainment","Farcaster Films, Maven Pictures, Particular Crowd, Bert Marcus Productions, Indiana Production S.P.A","Drama","English","Jul 17, 2020, Limited","Mar 20, 2020","$4.3K","1h 37m","Scope (2.35:1)","The lives of two families collide when their children begin a relationship and it leads to a tragic accident.",65,88,"Human Capital"
