"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Steven C. Miller","Randall Emmett, Zack Schiller, George Furla, Mark Canton, Robbie Brenner","Miles Chapman","Lionsgate Films","Grindstone Entertainment Group, Lionsgate","R (Violence and Language)","Action, Mystery & Thriller","English","Jun 29, 2018, Limited","Jun 29, 2018","1h 34m","Scope (2.35:1)","Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray assembles an elite team to assist in the rescue.",7,15,"Escape Plan 2: Hades"
