"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nikita Mikhalkov","Michel Seydoux, Nikita Mikhalkov","Rustam Ibragimbekov","Sony Pictures Classics, Columbia TriStar Home Video","R","Drama","Russian","Apr 21, 1994, Original","Apr 25, 2011","$6.7K","2h 14m","Surround","In the Soviet Union during the summer of 1936, Army commander Sergei Petrovich Kotov (Nikita Mikhalkov), his wife, Marusia (Ingeborga Dapkounaite) and his daughter, Nadya (Nadezhda Mikhalkova), are enjoying their family vacation. Marusia's lost love, Mitya (Oleg Menchikov), missing for 13 years, suddenly shows up at her family's dacha. Although he's greeted warmly, Mitya has a secret agenda: to arrest Kotov for his part in a nonexistent conspiracy to assassinate Stalin.",81,94,"Burnt by the Sun"
