"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Radley Metzger","Radley Metzger","Violette Leduc, Jesse Vogel","First Run, Audubon Films","Amsterdam Films","Drama","French (Canada)","May 14, 1968, Original","Feb 21, 2006","1h 58m","Mono","35mm","Two young women (Essy Persson, Anna Gael) become lovers after unfulfilling and brutal encounters with men.",55,58,"Therese and Isabelle"
