"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Vinil Mathew","Karan Johar, Vikas Bahl, Vikramaditya Motwane, Anurag Kashyap","Harshavardhan Kulkarni","Reliance Entertainment","Phantom Films, Dharma Productions","Romance, Comedy","Hindi","Feb 7, 2014, Limited","Jun 26, 2015","$337.0K","2h 20m","Two misfits (Sidharth Malhotra, Parineeti Chopra) struggle to fit in with their families and later discover that they have a closer bond than they realized.",80,58,"Hasee Toh Phasee"
