"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George Pal","George Pal","Metro-Goldwyn-Mayer","George Pal Productions","Fantasy","English","Mar 18, 1964, Original","Jan 1, 2009","1h 40m","When the inscrutable Dr. Lao (Tony Randall) and his mystical Chinese medicine show roll into the Wild West settlement of Abalone, Arizona, he ends up in the middle of an ongoing feud between a ruthless land baron, Clint Stark (Arthur O'Connell), and an idealistic newspaper editor, Ed Cunningham (John Ericson). The shape-shifting Dr. Lao soon weighs in on the battle, as well as the problems of widowed librarian Angela (Barbara Eden) and her ambitious young son, Mike.",86,78,"7 Faces of Dr. Lao"
