"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Brian De Palma","Aaron Russo","George Gallo","Metro-Goldwyn-Mayer","R","Comedy","English","Jan 1, 2008","$7.0M","1h 32m","Two flunkies (Danny DeVito, Joe Piscopo) lose a New Jersey mobster's money and flee to Atlantic City.",31,41,"Wise Guys"
