"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Pete Travis","Rebecca O'Brien, Ado Yoshizaki Cassuto","Patrick Neate","BBC Films, Sixteen Films","Crime, Drama, Mystery & Thriller","English (United Kingdom)","Jul 27, 2017","1h 50m","In modern-day London, a private investigator becomes entangled in the world of religious fanaticism and political intrigue while investigating a missing persons case.",59,39,"City of Tiny Lights"
