"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Hamer","Michael Balcon","Angus MacPhail","Ealing Studios","Crime, Drama","English (United Kingdom)","Nov 29, 2018","$7.2K","1h 32m","In a working class neighborhood in London, a housewife named Rose (Googie Withers) finds herself in a serious bind when her old lover, Tommy Swann (John McCallum), escapes from prison and winds up in her backyard. Rose wants to escape the drudgery of her daily life and remembers the charming man Swann was before prison. But when Swann suspects that Rose is about to turn him in, he snaps, and threatens to destroy not only her fantasies about him but her family's security as well.",89,67,"It Always Rains on Sunday"
