"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jeff Wadlow","Jason Blum","Michael Reisz, Jillian Jacobs, Christopher Roach, Jeff Wadlow","Universal Pictures","Blumhouse Productions","PG-13 (Disturbing Content|Alcohol Abuse|Violence|Language|Some Sexuality|Thematic Material)","Horror, Mystery & Thriller","English","Apr 13, 2018, Wide","Jul 3, 2018","$40.7M","1h 40m","Scope (2.35:1)","Olivia, Lucas and a group of their college friends travel to Mexico for one last getaway before graduation. While there, a stranger convinces one of the students to play a seemingly harmless game of truth or dare with the others. Once the game starts, it awakens something evil -- a demon which forces the friends to share dark secrets and confront their deepest fears. The rules are simple but wicked -- tell the truth or die, do the dare or die, and if you stop playing, you die.",15,23,"Blumhouse's Truth or Dare"
