"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Sam Peckinpah","Alan Sharp","Davis-Panzer Productions","R","Mystery & Thriller","English","Mar 2, 2017","1h 43m","An outspoken television personality, John Tanner (Rutger Hauer) has an annual tradition of going away with three college buddies. However, when Tanner is informed that these friends -- Bernard Osterman (Craig T. Nelson), Richard Tremayne (Dennis Hopper) and Joseph Cardone (Chris Sarandon) -- are part of a Soviet spy network, it adds considerable conflict to their getaway, a tension heightened by an enigmatic spy named Lawrence Fassett (John Hurt), who has unclear motives.",45,37,"The Osterman Weekend"
