"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Azazel Jacobs","Trish Dolman, Olivier Glaas, Christine Haebler, Katie Holly, Belle Nuru, Christina Piovesan, Noah Segal","Patrick deWitt","Sony Pictures Classics","Telefilm Canada, Saalgo Productions, Blinder Films, Rocket Science, Terminal City Pictures, Elevation Pictures, Screen Siren Pictures","R (Language and Sexual References)","Comedy, Drama","English","Feb 12, 2021, Limited","May 3, 2021","$740.4K","1h 50m","Scope (2.35:1)","A widowed New York socialite and her aimless son move to Paris after she spends the last of her husband's inheritance.",65,42,"French Exit"
