"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Garry Marshall","Mario Iscovich, Alexandra Rose","Alexander Rose, Blair Richwood, Garry Marshall, Bob Brunner, Garry Marshall, Bob Brunner","Buena Vista Pictures","Touchstone Pictures","PG-13","Romance, Comedy","English","Feb 26, 1999, Wide","Jan 1, 2014","$27.8M","2h 9m","SDDS, Dolby Digital, DTS, Surround","Carla Tate (Juliette Lewis) has never been like her sisters. Sent at a young age to a school for children with intellectual impairments, a maturing Carla returns to her family home in San Francisco. Her overbearing mother, Elizabeth (Diane Keaton), and patient father, Radley (Tom Skerritt), struggle to come to terms with Carla's growing independence as she embarks on her dream of attending college and pursues a romance with Danny (Giovanni Ribisi), a young man with a similar disability.",29,71,"The Other Sister"
