"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jane Gull","Jane Gull, Duncan Paveling, James Rumsey","Duncan Paveling","My Feral Heart","Drama","English (United Kingdom)","Mar 13, 2020","1h 23m","After his mother passes away, Luke, a young man with Down syndrome, is forced to move into a care home. After sneaking out of the house to explore the countryside, he meets a young woman who gives him hope and purpose.",88,93,"My Feral Heart"
