"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Claude Lelouch","Georges Dancigers, Alexandre Mnouchkine","Claude Lelouch","PG","Romance","English","Jan 31, 2020","2h 12m","When Jeanne (Geneviève Bujold), a young woman, falls for a photographer named Francis (Francis Huster), he convinces her to leave war-torn France and move to America with him. After they have set up a photography shop and have a baby, Francis dies. A few years later, Jeanne meets David (James Caan), a the solitary man who cannot forget the murder of his wife. Jeanne and David start a relationship, but she worries that his dangerous search for his wife's killers threatens their love.",57,56,"Another Man, Another Chance"
