"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Chen Kaige","Cunlin Tong, Feng Hsu","Chen Kaige","Miramax Films","Miramax","R","Drama","Chinese","Oct 5, 1996, Original","$1.1M","2h 7m","Dolby, Surround","Zhengda (Zhou Yemang) is the eldest brother of the powerful Pang family. He is married to Xiuyi (Saifei He), smokes opium on a daily basis and orders Xiuyi's young brother, Zhongliang (Leslie Cheung), to live with them as a house servant. After Zhongliang disappears, Zhengda's health declines, and his younger sister, Ruyi (Gong Li), assumes control of the family. Zhongliang, who is now a Shanghai gigolo affiliated with criminals, is forced to reconnect with Ruyi under mysterious circumstances.",62,73,"Temptress Moon"
