"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Dorian Walker","Alana H. Lambros, Rafael Eisenman","Robin Menken, Vernon Zimmerman","Trans World Entertainment (TWE)","PG-13","Fantasy","English","Mar 15, 1990, Original","Feb 24, 2017","1h 45m","Surround","High-school nerd Louise Miller (Robyn Lively) learns from psychic Madame Serena (Zelda Rubinstein) that she's possessed with magical abilities that will begin working on her 16th birthday. When the prophecy proves true, the teenager uses her new powers to get what she's always desired: popularity. After getting back at some bullies, the young witch casts a spell over hunky jock Brad Powell (Dan Gauthier). But Louise soon learns that getting what you want isn't all it's cracked up to be.",43,74,"Teen Witch"
