"Director","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Julian Jarrold","Susanne Farrell","AMG Entertainment, Stage 5 Films, EMU Films","Drama","English (United Kingdom)","2h 1m","A man struggles to comes to terms with the abuse he experienced during his childhood.",60,NA,"Sulphur and White"
