"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Clint Eastwood","Warner Bros.","Malpaso Company","PG","Drama","English","Dec 15, 1982, Wide","May 8, 2015","2h 5m","A 1930s country singer (Clint Eastwood) tries to reach Nashville sober, with his nephew (Kyle Eastwood), to audition at the Grand Ole Opry.",93,64,"Honkytonk Man"
