"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Angela Pope","David M. Thompson","Frank Deasy","Miramax","R","Romance","English","Jun 4, 2002","$53.2K","1h 40m","Surround","An inmate blackmails a prison dentist (Julia Ormond) who has fallen into an affair with a murder convict (Tim Roth).",25,61,"Captives"
