"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"James Ivory","Ismail Merchant","Ruth Prawer Jhabvala","Sony Pictures Classics","Imagica Corp., Film 4, Sumitomo Corporation, Merchant Ivory Productions","PG","Drama","English","Mar 13, 1992, Original","Aug 26, 2016","Dec 6, 2016","$157.9K","2h 20m","Surround, Stereo","Helen Schlegel falls for Paul Wilcox, but is rebuffed. Her sister Margaret becomes friends with his mother, who promises her the family house, Howards End. Unfortunately, after her death, the will disappears and it appears the inheritance will disappear. Until the widower, Henry Wilcox, becomes attracted to Margaret.",94,81,"Howards End"
