"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ella Lemhagen","Monika Bacardi, Juan Antonio García Peredo, Andrea Iervolino, Silvio Muraglia, Fredrik Zander","Cindy Myers, Josh Appignanesi","Momentum Pictures","Ambi Pictures, Paradox","PG-13 (Suggestive Content|Some Drug Material|Language)","Romance, Comedy","English","Feb 5, 2016, Limited","Feb 5, 2016","1h 27m","An uptight woman (Sarah Jessica Parker) reconnects with an old flame (Raoul Bova) after her rebellious daughter (Rosie Day) and the man's mother (Claudia Cardinale) run away together.",0,16,"All Roads Lead to Rome"
