"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sammi Cohen","Danielle Renfrew Behrens, Ryan Bennett, Jeremy Garelick, Mickey Liddell, Natasha Lyonne, Andrew Miano, Katie Newman, Will Phelps, Maya Rudolph, Pete Shilaimon, Chris Weitz, Paul Weitz","Casey Rackham, Kirsten King","Depth of Field, Animal Pictures, American High, 3 Arts Entertainment","Romance, Comedy","English","Apr 29, 2022","1h 33m","Dolby Digital","When a young artist is forced to join her high school track team, she uses it as a chance to pursue the girl for whom she's been harboring a crush. But she finds herself falling for an unexpected teammate and discovering what real love feels like.",79,80,"Crush"
