"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Vincent Sherman","James Gunn, Richard Powell","Warner Bros. Pictures","Warner Bros.","Drama, LGBTQ+","English","May 30, 1959, Original","Apr 1, 2012","2h 16m","Tony Lawrence (Paul Newman) inherited his late father's name but not his fortune. His single mother (Diane Brewster) pushes Tony towards upward mobility. He studies law and postpones marriage to his sweetheart, Joan (Barbara Rush), to further his career. The higher he climbs on the social ladder, the less ethical Tony grows, poaching a client (Billie Burke) and seducing his boss' wife (Alexis Smith). When called to defend an old friend (Robert Vaughn), Tony is caught in a moral dilemma.",71,81,"The Young Philadelphians"
