"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Tommy Lee Wallace","John Carpenter, Debra Hill","Tommy Lee Wallace","Universal Pictures","Dino De Laurentiis Productions, Universal Pictures","R","Holiday, Horror, Mystery & Thriller, Sci-Fi","English","Oct 22, 1982, Wide","Sep 11, 2015","1h 38m","Scope (2.35:1)","Hospital emergency room Dr. Daniel ""Dan"" Challis (Tom Atkins) and Ellie Grimbridge (Stacey Nelkin), the daughter of a murder victim, uncover a terrible plot by small-town mask maker Conal Cochran (Dan O'Herlihy), a madman who's planning a Halloween mass murder utilizing an ancient Celtic ritual. The ritual involves a boulder stolen from Stonehenge, the use of Silver Shamrock masks and a triggering device contained in a television commercial -- all designed to kill millions of children.",50,29,"Halloween III: Season of the Witch"
