"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Lean","Robert A. Harris, Sam Spiegel","Robert Bolt, Michael Wilson","Columbia Pictures","Horizon Films","PG","Biography, History, Drama, Adventure","English","Dec 16, 1962, Original","Aug 11, 2024","Apr 2, 2013","$6.0M","3h 42m","Surround","Due to his knowledge of the native Bedouin tribes, British Lieutenant T.E. Lawrence (Peter O'Toole) is sent to Arabia to find Prince Faisal (Alec Guinness) and serve as a liaison between the Arabs and the British in their fight against the Turks. With the aid of native Sherif Ali (Omar Sharif), Lawrence rebels against the orders of his superior officer and strikes out on a daring camel journey across the harsh desert to attack a well-guarded Turkish port.",93,93,"Lawrence of Arabia"
