"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ron Shelton","Gary Foster, Ron Shelton","Warner Bros.","Regency Enterprises, Warner Bros.","R","Comedy","English","Aug 16, 1996, Wide","May 1, 2008","$53.9M","2h 13m","Surround, Stereo","Roy McAvoy (Kevin Costner) was a golf pro with a bright future, but his rebellious nature and bad attitude cost him everything. Now working as a golf instructor, he falls for his newest pupil, Dr. Molly Griswold (Rene Russo), a psychiatrist who happens to be the girlfriend of PGA Tour star and Roy's rival, David Simms (Don Johnson). After he is humiliated by Simms at a celebrity golf tournament, McAvoy decides to make a run for the PGA Tour, as well as Molly's heart.",72,65,"Tin Cup"
