"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Lee Hancock","Don Handfield, Jeremy Renner, Aaron Ryder","Robert D. Siegel","Weinstein Co.","The Weinstein Company, FilmNation Entertainment, Faliro House, The Combine","PG-13 (Brief Strong Language)","Biography, History, Drama","English","Jan 20, 2017, Wide","Apr 4, 2017","$12.8M","1h 55m","Dolby Digital","The true story of how Ray Kroc (Michael Keaton), a struggling salesman from Illinois, met Mac (John Carroll Lynch) and Dick McDonald (Nick Offerman), who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers' speedy system of making the food and saw franchise potential. Kroc soon maneuvers himself into a position to be able to pull the company from the brothers and create a multi-billion dollar empire.",81,82,"The Founder"
