"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Z. Leonard","Hunt Stromberg","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Musical","English","Mar 26, 1937, Original","Nov 17, 2016","2h 12m","The aging Marcia Mornay (Jeanette MacDonald) looks back on her long life and career as a renowned opera singer. As a young woman, she is trained by expert vocal teacher Nikolai Nazarov (John Barrymore). When Nikolai asks Marcia to marry him, she agrees to the wedding because, although she does not love her instructor, she is unwilling to break his heart. Just before her wedding, though, Marcia meets and falls in love with aspiring singer Paul Allison (Nelson Eddy).",100,88,"Maytime"
