"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Apted","Hemdale Studios","R","Drama, War","English (United Kingdom)","Sep 10, 2017","1h 30m","An Englishwoman (Glenda Jackson) becomes a World War II deserter's (Brian Deacon) lover and passes him off as her sister.",60,71,"The Triple Echo"
