"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Haskell Wexler","Haskell Wexler, Jerrold Wexler, Tully Friedman","Paramount Pictures","Paramount","R","Drama","English","Aug 27, 1969, Original","Dec 11, 2001","1h 50m","John Cassellis (Robert Forster) is a hardened TV news cameraman who manages to keep his distance while he captures daring footage of a nation in the throes of violent change. He maintains this professional detachment when he covers the social unrest in Chicago surrounding the 1968 Democratic National Convention. But, when he discovers that the TV network has been quietly cooperating with the FBI, the enraged Cassellis realizes that he too must join the fight against the establishment.",96,78,"Medium Cool"
