"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Herbert Ross","Neil Simon","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","PG","Comedy","English","Dec 16, 1975, Wide","Nov 21, 2016","1h 51m","Al Lewis (George Burns) and Willy Clark (Walter Matthau) are a pair of feuding vaudeville comedians (Lewis and Clark, naturally) who performed together for 47 years before finally calling it quits. A network genius then has the brilliant idea of reuniting the duo for a TV special about the history of comedy. Once the reunion is on, the sparks and one-liners start to fly with equal speed. But can Lewis and Clark put aside their differences long enough to collect one last paycheck?",71,72,"The Sunshine Boys"
