"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Josef von Sternberg","Alex Gottlieb","RKO Radio Pictures Inc.","Crime, Drama","English","Apr 30, 1952, Original","Jan 1, 2009","1h 20m","On a boat from Hong Kong, a trio of outsiders -- entertainer Julie Benson (Jane Russell), disgraced American serviceman Nick Cochran (Robert Mitchum) and tourist Lawrence C. Trumble (William Bendix) -- becomes involved with Vincent Halloran (Brad Dexter), a crooked casino boss from the exotic Portuguese colony of Macao. But when Halloran hears that one of the three new arrivals is working undercover for the police, the previously friendly gangster decides to bare his teeth.",44,58,"Macao"
