"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Diego Cohen","Diego Cohen, Alvaro Gonzalez Kuhn, José Antonio Hernández, Mónica Gorbea","Marco Tarditi Ortega","Horror, Mystery & Thriller","Spanish","Apr 4, 2017","1h 36m","A young woman is taken by a psychopath.",60,11,"Honeymoon"
