"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ivan Sen","David Jowsey, Angela Littlejohn, Ivan Sen, Greer Simpkin, Tarik Coskun, Daisy Hamilton, Thomas K. Meadows","Ivan Sen","Bunya Productions","R (Some Violence)","Sci-Fi, Mystery & Thriller","English","Mar 18, 2022, Limited","Mar 18, 2022","1h 42m","Ryan Kwanten (""True Blood"") and Hugo Weaving (The Matrix series) star in this futuristic thriller about a hitman who meets a mysterious woman and comes down with a deadly illness.",33,75,"Expired"
