"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Don Siegel","M.J. Frankovich, William Self","Glendon Swarthout, Scott Hale, Miles Hood Swarthout","Paramount Pictures","Dino De Laurentiis Productions","PG","Western","English","Aug 11, 1976, Original","Jan 1, 2011","1h 39m","J.B. Books (John Wayne, in his final film role) is an aging gunfighter diagnosed with cancer who comes to Nevada at the turn of the 20th century. Renting a room from widowed Bond Rogers (Lauren Bacall) and her son Gillom (Ron Howard), Books is confronted by several people of questionable motives, including a man seeking to avenge his brother's death and a few who are looking to profit from Books' notoriety. Not wanting to die a quiet, painful death, Books devises a plan to go out with a bang.",81,88,"The Shootist"
