"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Farrow","John Wayne, Robert Fellows","James Edward Grant","Warner Bros. Pictures","Warner Brothers/Seven Arts","PG (Western Violence)","Western","English","Nov 27, 1953, Original","Jan 1, 2011","1h 24m","An embittered Indian scout attempts to escort a homesteader's wife and her son back to safety after her cowardly husband deserts her during an Apache attack. When she refuses to go, the scout stays on to help for a while and, over time, forms a strong bond with both her and her son.",90,74,"Hondo"
