"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anatole Litvak","20th Century Fox","Twentieth Century Fox","Drama","English","Nov 13, 1948, Original","Jan 1, 2013","1h 48m","In this psychological drama, Virginia Cunningham (Olivia de Havilland) is confused upon finding herself in a mental hospital, with no memory of her arrival at the institution. Tormented by delusions and unable to even recognize her husband, Robert (Mark Stevens), she is treated by Dr. Mark Kik (Leo Genn), who is determined to get to the root of her mental illness. As her treatment progresses, flashbacks depict events in Virginia's life that may have contributed to her instability.",100,84,"The Snake Pit"
