"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"William Wyler","Samuel Goldwyn","MacKinlay Kantor, Robert E. Sherwood","RKO Radio Pictures","Samuel Goldwyn Company","Drama","English","Nov 21, 1946, Wide","Dec 1, 2012","2h 52m","Mono","Flat (1.37:1)","Fred, Al and Homer are three World War II veterans facing difficulties as they re-enter civilian life. Fred (Dana Andrews) is a war hero who, unable to compete with more highly skilled workers, has to return to his low-wage soda jerk job. Bank executive Al (Fredric March) gets into trouble for offering favorable loans to veterans. After losing both hands in the war, Homer (Harold Russell) returns to his loving fiancée, but must struggle to adjust.",97,93,"The Best Years of Our Lives"
