"Director","Producer","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Paul Mazursky","Paul Mazursky, Anthony Ray","20th Century Fox","R","Drama","English","Mar 5, 1978, Original","Dec 5, 2016","2h 5m","An attractive and well-to-do New Yorker, Erica Benton (Jill Clayburgh), finds her comfortable existence upended when her husband, Martin (Michael Murphy), ends their marriage and takes up with a younger woman. Hurt and angered by her husband's betrayal, Erica slowly begins to reevaluate her life and explore her newfound freedom. Eventually, she starts a relationship with an English artist named Saul (Alan Bates), but is wary of repeating past mistakes.",89,73,"An Unmarried Woman"
