"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Boris","Cassian Elwes, Elliott Kastner","Robert Boris","Trimark","R","Western","English","Aug 1, 2009","1h 46m","Surround","A Pinkerton agent pursues the James (Rob Lowe, Bill Paxton) and Younger brothers as they rob banks, stagecoaches and trains.",20,54,"Frank and Jesse"
