"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Matt Bettinelli-Olpin, Tyler Gillett","John Davis","Lindsay Devlin","20th Century Fox","Davis Entertainment, Disney Enterprises","R (Some Bloody Images|Language)","Horror","English","Jan 17, 2014, Wide","Nov 1, 2015","$15.8M","1h 30m","Dolby","After their wedding, Zach (Zach Gilford) and Samantha McCall (Allison Miller) head to the Dominican Republic for the honeymoon. The trip takes an unsettling turn when a psychic gives them an ominous warning. The newlyweds eventually make their way to a bar and get very drunk; the next morning, they remember little of the night's events. Later Sam learns that she is pregnant. However, strange physical and mental changes lead her to the realization that the pregnancy has a sinister origin.",21,21,"Devil's Due"
