"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Atom Egoyan","Robert Lantos, Camelia Frieberg, Atom Egoyan","Atom Egoyan","Miramax Home Entertainment [us], Miramax Films","Miramax Films, Alliance Entertainment","R","Drama","English","Mar 3, 1994, Original","Jun 19, 2012","$5.0M","1h 44m","Surround, Stereo","In the upscale Canadian strip club Exotica, Christina (Mia Kirshner) is the most popular dancer, and she's visited nightly by the obsessive Francis (Bruce Greenwood), a depressed tax auditor. Meanwhile, her ex-boyfriend, the club's MC, Eric (Elias Koteas), still jealously pines for her, even as he introduces her onstage. Eric is having his own relationship problems with the club's owner, Zoe (Arsinée Khanjian), who is intent on becoming pregnant with his child.",95,83,"Exotica"
