"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Schultz","Rupert Hitzig","Louis Venosta","Motown Productions","PG-13","Action","English","Mar 22, 1985, Original","Jul 1, 2012","1h 49m","Surround","Leroy Green (Taimak), a young martial artist living in New York City, trains tirelessly to attain the same level of mastery as the great Bruce Lee. One night, his life changes forever when he rescues television personality Laura Charles (Vanity) from evil businessman Eddie Arkadian (Chris Murney). Impressed by Leroy's bravery, Laura falls for Leroy -- but to keep her safe, he will have to defeat a gang leader named Sho'nuff (Julius J. Carry III), the self-styled Shogun of Harlem.",61,86,"The Last Dragon"
