"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Susan Streitfeld","Mindy Affrime","Susan Streitfeld, Julie Hébert","October Films, Lakeshore Entertainment","R","Drama, LGBTQ+","English","Jan 22, 1996, Original","Dec 31, 2014","$884.0K","1h 50m","Evelyn (Tilda Swinton) is a lawyer who is soon to become a judge, but her intense focus on her career has resulted in a cold demeanor and passion-filled but ultimately dissatisfying personal life. She has a boyfriend (Clancy Brown) and a lover (Karen Sillas) but connects with neither. When her sister, Maddie (Amy Madigan), gets caught shoplifting, however, and she goes to the middle of nowhere to save her, Eve gets the chance to learn more about her own demons and troubled childhood.",71,45,"Female Perversions"
