"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Herbert Ross","Herbert Ross, Arthur Laurents","20th Century Fox","Twentieth Century Fox","PG","Drama","English","Nov 14, 1977, Original","Oct 1, 2017","1h 59m","Forced to give up ballet after becoming pregnant, Deedee (Shirley MacLaine) moved from New York to Oklahoma to raise a family with her husband (Tom Skerritt). When her old friend and fellow ballerina, Emma (Anne Bancroft), comes to town with her dance company and invites Deedee's daughter, Emilia (Leslie Browne), to join, Deedee is both excited for her daughter and nostalgic for her past life as a dancer. Jealousy and regret rise to the surface as Deedee copes with her buried dreams.",63,67,"The Turning Point"
