"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Allan Dwan","Elton Corporation","Adventure","English","Feb 21, 1929, Original","Aug 11, 2016","1h 27m","Anne, wife of Louis XIII, delivers twin boys, prompting Count De Rochefort (Ullrich Haupt) to have midwife Constance (Marguerite De La Motte) placed in a convent to keep the births secret. Musketeer D'Artagnan (Douglas Fairbanks) is commanded to take one twin to Spain, while the elder is raised in France. Years later, the exiled prince learns his identity and returns to France to claim the throne, placing his brother in an iron mask to disguise him and prompting D'Artagnan back into service.",100,75,"The Iron Mask"
