"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Butler","Ron Miller","Joseph L. McEveety, Robert L. King","G","Kids & Family, Comedy","English","Mar 1, 2013","1h 28m","Dexter Riley (Kurt Russell) is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler (Michael McGreevey), can even enjoy their spectacular discovery, corrupt businessman A.J. Arno (Cesar Romero) plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank.",80,57,"Now You See Him, Now You Don't"
