"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Rick Friedberg","Rick Friedberg, Doug Draizin, Jeffrey Konvitz","Rick Friedberg, Dick Chudnow, Jason Friedberg, Aaron Seltzer","Hollywood Pictures","PG-13","Comedy","English","Jul 1, 2014","$27.0M","1h 20m","Surround, Stereo","The evil Gen. Rancor (Andy Griffith) has his sights set on world domination, and only one man can stop him: Dick Steele (Leslie Nielsen), also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky (Nicollette Sheridan), a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",7,31,"Spy Hard"
