"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Chloé Mazlo","Frédéric Niedermayer","Chloé Mazlo, Yacine Badday","Dekanalog","Arte, Centre National du Cinéma et de L'image Animée, Indéfilms 8, Moulin d'Andé-CECI , arte France Cinéma, Cinémage 14, Moby Dick Films, Canal+, Ciné+","Drama","French (France)","Jul 22, 2022, Limited","1h 32m","A poetic blending of the personal and political, Skies of Lebanon combines live action with animation to create a vivid picture of Lebanon, inspired by the family history of filmmaker Chloé Mazlo. Using stories told to her by her grandmother of life during the Lebanese Civil War, Mazlo crafts a touching and heart-breaking story of love during wartime.Alba Rohrwacher (Happy as Lazzaro) plays Alice, a Swiss woman who moved to Beirut in the 1950s and falls in love with a Lebanese man. Wajdi Mouawad (author of the play Incendies, which was the source material for Denis Villeneuve's 2010 film) plays Joseph, an astrophysicist with dreams of sending his fellow citizens into space, and the object of Alice's affection. Joseph and Alice appear to lead the perfect life until their bliss is ripped apart by the civil war and nothing will be the same again.",90,67,"Skies of Lebanon"
