"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"F.W. Murnau","Erich Pommer","Hans Kyser, Gerhart Hauptmann","Universum Film A.G.","Drama, Fantasy, Horror","German","Dec 6, 1926, Wide","May 22, 2017","1h 57m","In this classic of silent cinema, the demon Mephisto (Emil Jannings) makes a bet with an archangel that a good man's soul can be corrupted. Mephisto sets his sights on the thoughtful old alchemist Faust (Gösta Ekman), who is desperately trying to save his village from a plague. He is able to help the villagers, thanks to Mephisto, but further dealings with the devil lead Faust on a decadent downward spiral. Can he redeem his soul before it's too late?",91,91,"Faust"
