"Director","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"R.M. Richards","R","Comedy, Drama","English","Sep 1, 2009","1h 32m","An armed woman (Sally Kellerman) and a runaway girl (Mackenzie Phillips) force a California clerk (Alan Arkin) to drive them to Louisiana.",71,44,"Rafferty and the Gold Dust Twins"
